transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,name,threat,position,ict_index,team_h_score,penalties_saved
-5,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,731,415,0,False,0,0,0,0,Southampton,347,0.0,0.0,5,35,Will Smallbone,0.0,MID,0.0,4,0
-119,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,200,-0.5,0.0,0.0,0,42,35499,416,0,False,0,0,0,0,Southampton,347,0.0,0.0,319,35,Ibrahima Diallo,0.0,MID,0.0,4,0
-9406,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,76,0.0,0.0,0.0,0,41,55825,417,0,False,0,0,0,0,Southampton,347,0.0,0.0,9482,35,Romain Perraud,0.0,DEF,0.0,4,0
-2,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,31,0.1,0.0,0.0,0,50,7120,418,0,False,0,0,0,0,Southampton,347,0.0,0.0,33,35,Moussa Djenepo,0.0,MID,0.0,4,0
-18,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,26,0.0,0.0,0.0,0,44,1326,419,0,False,0,0,0,0,Southampton,347,0.0,0.0,44,35,Tino Livramento,0.0,DEF,0.0,4,0
-305,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,9,0.0,0.0,0.0,0,43,16503,420,0,False,0,0,0,0,Southampton,347,0.0,0.0,314,35,Mohammed Salisu,0.0,DEF,0.0,4,0
-69,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,40,14466,421,0,False,0,0,0,0,Southampton,347,0.0,0.0,69,35,Mateusz Lis,0.0,GK,0.0,4,0
-1381,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,615,-0.1,0.0,0.0,0,44,72394,422,0,False,0,0,0,0,Southampton,347,0.0,0.0,1996,35,Gavin Bazunu,0.0,GK,0.0,4,0
-211,Nott'm Forest,0,0,0,0,2,2023-05-08T19:00:00Z,0,0.49,3,5.8,0,0,379,0.5,0.01,0.4,1,45,18631,423,0,False,10,37,0,0,Southampton,347,0.0,0.01,590,35,Armel Bella-Kotchap,2.0,DEF,0.8,4,0
4618,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,5378,-0.5,0.0,0.0,0,38,86333,424,0,False,0,0,0,0,Southampton,347,0.0,0.0,760,35,Willy Caballero,0.0,GK,0.0,4,0
-119,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,23,-0.1,0.0,0.0,0,50,29389,512,0,False,0,0,0,0,Southampton,347,0.0,0.0,142,35,Joe Ayodele-Aribo,0.0,MID,0.0,4,0
-180,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,84,-0.5,0.0,0.0,0,53,9789,528,0,False,0,0,0,0,Southampton,347,0.0,0.0,264,35,Sékou Mara,0.0,FWD,0.0,4,0
-59,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,16,0.0,0.0,0.0,0,40,5220,622,0,False,0,0,0,0,Southampton,347,0.0,0.0,75,35,Juan Larios,0.0,DEF,0.0,4,0
-6,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,161,1.1,0.0,0.0,0,44,4552,623,0,False,0,0,0,0,Southampton,347,0.0,0.0,167,35,Duje Caleta-Car,0.0,DEF,0.0,4,0
24,Nott'm Forest,0,0,1,0,0,2023-05-08T19:00:00Z,0,0.12,3,10.2,0,0,57,-0.1,0.04,24.8,0,46,1343,624,0,False,8,14,0,0,Southampton,347,0.0,0.04,33,35,Samuel Edozie,8.0,MID,4.3,4,0
-1,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,256,647,0,False,0,0,0,0,Southampton,347,0.0,0.0,1,35,Lewis Payne,0.0,MID,0.0,4,0
-1,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,259,648,0,False,0,0,0,0,Southampton,347,0.0,0.0,1,35,Ryan Finnigan,0.0,MID,0.0,4,0
-102,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,236,-0.5,0.0,0.0,0,45,4082,671,0,False,0,0,0,0,Southampton,347,0.0,0.0,338,35,Jimmy Morgan,0.0,FWD,0.0,4,0
-21,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,20,-0.5,0.0,0.0,0,51,1180,692,0,False,0,0,0,0,Southampton,347,0.0,0.0,41,35,Mislav Orsic,0.0,MID,0.0,4,0
782,Nott'm Forest,0,0,7,0,4,2023-05-08T19:00:00Z,0,1.69,3,28.8,0,0,1493,3.9,0.02,2.4,1,50,5102,693,1,False,20,75,0,0,Southampton,347,0.5,0.52,711,35,Carlos Alcaraz,18.0,MID,4.9,4,0
-15,Nott'm Forest,0,0,0,0,0,2023-05-08T19:00:00Z,0,0.0,3,0.0,0,0,53,-0.5,0.0,0.0,0,45,1263,716,0,False,0,0,0,0,Southampton,347,0.0,0.0,68,35,James Bree,0.0,DEF,0.0,4,0
86,Nott'm Forest,0,0,1,0,1,2023-05-08T19:00:00Z,0,0.53,3,6.2,0,0,155,1.7,0.0,1.5,0,49,1407,731,0,False,4,29,0,0,Southampton,347,0.03,0.03,69,35,Kamaldeen Sulemana,9.0,MID,1.7,4,0
-152,Nott'm Forest,0,0,1,0,0,2023-05-08T19:00:00Z,0,0.12,3,0.0,0,0,44,0.1,0.0,0.0,0,54,1968,732,0,False,-2,14,0,0,Southampton,347,0.66,0.66,196,35,Paul Onuachu,16.0,FWD,1.5,4,0
-4241,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,96,0.0,0.0,0.0,0,54,366469,425,0,True,0,0,0,0,Spurs,348,0.0,0.0,4337,35,Hugo Lloris,0.0,GK,0.0,1,0
8904,Crystal Palace,0,0,5,1,0,2023-05-06T14:00:00Z,0,0.37,0,17.6,2,0,14124,1.6,0.0,0.0,1,39,470484,426,0,True,21,90,0,1,Spurs,348,0.0,0.0,5220,35,Fraser Forster,0.0,GK,1.8,1,0
26765,Crystal Palace,0,2,8,1,0,2023-05-06T14:00:00Z,0,0.37,0,42.8,0,0,97943,7.0,0.23,15.1,1,114,3370027,427,1,True,33,90,0,0,Spurs,348,0.11,0.34,71178,35,Harry Kane,19.0,FWD,7.7,1,0
57495,Crystal Palace,0,0,3,1,0,2023-05-06T14:00:00Z,0,0.37,0,6.8,0,0,66892,6.2,0.02,7.1,1,115,743413,428,0,True,4,88,0,0,Spurs,348,0.34,0.36,9397,35,Son Heung-Min,17.0,MID,3.1,1,0
-214,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,46,29309,429,0,True,0,0,0,0,Spurs,348,0.0,0.0,214,35,Matt Doherty,0.0,DEF,0.0,1,0
-17221,Crystal Palace,0,0,1,0,0,2023-05-06T14:00:00Z,0,0.05,0,2.0,0,0,4272,0.4,0.0,0.0,0,50,612981,430,0,True,3,2,0,0,Spurs,348,0.0,0.0,21493,35,Eric Dier,0.0,DEF,0.2,1,0
55,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,141,0.2,0.0,0.0,0,58,17340,431,0,True,0,0,0,0,Spurs,348,0.0,0.0,86,35,Lucas Moura,0.0,MID,0.0,1,0
-1156,Crystal Palace,0,0,5,1,0,2023-05-06T14:00:00Z,0,0.37,0,10.6,0,0,1201,1.2,0.02,16.3,1,47,116813,432,0,True,19,90,0,1,Spurs,348,0.0,0.02,2357,35,Ben Davies,4.0,DEF,3.1,1,0
-2759,Crystal Palace,0,0,3,1,0,2023-05-06T14:00:00Z,0,0.37,0,5.0,0,0,3716,2.6,0.02,7.6,1,53,216777,433,0,True,11,90,0,0,Spurs,348,0.12,0.14,6475,35,Pierre-Emile Højbjerg,6.0,MID,1.9,1,0
-166,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,44,63130,434,0,True,0,0,0,0,Spurs,348,0.0,0.0,166,35,Harry Winks,0.0,MID,0.0,1,0
-160,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,201,0.4,0.0,0.0,0,42,59277,435,0,True,0,0,0,0,Spurs,348,0.0,0.0,361,35,Davinson Sánchez,0.0,DEF,0.0,1,0
-419,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,10,0.0,0.0,0.0,0,44,59393,436,0,True,0,0,0,0,Spurs,348,0.0,0.0,429,35,Ryan Sessegnon,0.0,DEF,0.0,1,0
0,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,55,155,437,0,True,0,0,0,0,Spurs,348,0.0,0.0,0,35,Steven Bergwijn,0.0,MID,0.0,1,0
-56,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,42,34455,438,0,True,0,0,0,0,Spurs,348,0.0,0.0,56,35,Sergio Reguilón,0.0,DEF,0.0,1,0
3115,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,6217,0.2,0.0,0.0,0,38,281365,439,0,True,0,0,0,0,Spurs,348,0.0,0.0,3102,35,Japhet Tanganga,0.0,DEF,0.0,1,0
-146,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,18,0.0,0.0,0.0,0,53,29392,440,0,True,0,0,0,0,Spurs,348,0.0,0.0,164,35,Rodrigo Bentancur,0.0,MID,0.0,1,0
1393,Crystal Palace,0,0,3,1,0,2023-05-06T14:00:00Z,0,0.37,0,11.0,0,0,1954,2.0,0.03,2.8,1,43,16177,441,0,True,10,90,0,0,Spurs,348,0.0,0.03,561,35,Oliver Skipp,0.0,MID,1.4,1,0
-12,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,40,3671,442,0,True,0,0,0,0,Spurs,348,0.0,0.0,12,35,Joe Rodon,0.0,DEF,0.0,1,0
92,Crystal Palace,0,1,7,1,0,2023-05-06T14:00:00Z,0,0.37,0,30.6,0,0,3275,2.0,0.18,16.6,1,49,169752,443,0,True,32,90,0,0,Spurs,348,0.23,0.41,3183,35,Cristian Romero,12.0,DEF,5.9,1,0
-89,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,11,0.0,0.0,0.0,0,47,25601,444,0,True,0,0,0,0,Spurs,348,0.0,0.0,100,35,Yves Bissouma,0.0,MID,0.0,1,0
-4521,Crystal Palace,0,0,6,1,0,2023-05-06T14:00:00Z,0,0.37,0,17.2,0,0,39,0.6,0.0,1.3,1,48,197234,445,0,True,28,90,0,0,Spurs,348,0.0,0.0,4560,35,Emerson Royal,0.0,DEF,1.9,1,0
-2991,Crystal Palace,0,0,1,0,0,2023-05-06T14:00:00Z,0,0.18,0,0.0,0,0,2641,1.4,0.0,0.0,0,78,414138,446,0,True,2,11,0,0,Spurs,348,0.0,0.0,5632,35,Dejan Kulusevski,0.0,MID,0.0,1,0
-5,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,3382,447,0,True,0,0,0,0,Spurs,348,0.0,0.0,5,35,Dane Scarlett,0.0,FWD,0.0,1,0
8063,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,31260,1.4,0.0,0.0,0,53,1735227,448,0,True,0,0,0,0,Spurs,348,0.0,0.0,23197,35,Ivan Perišić,0.0,DEF,0.0,1,0
-158,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,44,37884,449,0,True,0,0,0,0,Spurs,348,0.0,0.0,158,35,Harvey White,0.0,MID,0.0,1,0
102,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,589,0.4,0.0,0.0,0,42,57327,450,0,True,0,0,0,0,Spurs,348,0.0,0.0,487,35,Pape Matar Sarr,0.0,MID,0.0,1,0
-40,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,184,0.0,0.0,0.0,0,39,31813,451,0,True,0,0,0,0,Spurs,348,0.0,0.0,224,35,Brandon Austin,0.0,GK,0.0,1,0
2,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,80,0.0,0.0,0.0,0,43,9295,452,0,True,0,0,0,0,Spurs,348,0.0,0.0,78,35,Alfie Devine,0.0,MID,0.0,1,0
-10,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,5711,453,0,True,0,0,0,0,Spurs,348,0.0,0.0,10,35,Troy Parrott,0.0,FWD,0.0,1,0
1271,Crystal Palace,0,0,2,1,0,2023-05-06T14:00:00Z,0,0.37,0,2.6,0,0,2148,2.0,0.02,12.5,1,84,85305,454,0,True,6,78,0,0,Spurs,348,0.0,0.02,877,35,Richarlison,2.0,FWD,1.7,1,0
-518,Crystal Palace,0,0,5,1,0,2023-05-06T14:00:00Z,0,0.37,0,8.8,0,0,261,1.4,0.01,4.2,1,48,37610,513,0,True,20,87,0,1,Spurs,348,0.03,0.04,779,35,Clément Lenglet,5.0,DEF,1.8,1,0
-93,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,41,18691,522,0,True,0,0,0,0,Spurs,348,0.0,0.0,93,35,Djed Spence,0.0,DEF,0.0,1,0
-15,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,50,3088,554,0,True,0,0,0,0,Spurs,348,0.0,0.0,15,35,Bryan Gil Salvatierra,0.0,MID,0.0,1,0
-144,Crystal Palace,0,0,1,0,0,2023-05-06T14:00:00Z,0,0.05,0,0.0,0,0,197,2.0,0.0,0.0,0,61,3760,713,0,True,2,1,0,0,Spurs,348,0.0,0.0,341,35,Arnaut Danjuma,2.0,MID,0.2,1,0
6338,Crystal Palace,0,3,12,1,0,2023-05-06T14:00:00Z,0,0.37,0,34.2,0,1,12251,4.0,0.45,62.0,1,48,92619,733,0,True,40,90,0,0,Spurs,348,0.06,0.51,5913,35,Pedro Porro,18.0,DEF,11.4,1,0
9,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,16,0.0,0.0,0.0,0,45,156,748,0,True,0,0,0,0,Spurs,348,0.0,0.0,7,35,Romaine Mundle,0.0,MID,0.0,1,0
32,Crystal Palace,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,54,0.0,0.0,0.0,0,45,164,758,0,True,0,0,0,0,Spurs,348,0.0,0.0,22,35,George Abbott,0.0,MID,0.0,1,0
-14149,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,1088,0.7,0.0,0.0,0,64,166476,30,0,True,0,0,0,0,West Ham,349,0.0,0.0,15237,35,Danny Ings,0.0,FWD,0.0,1,0
-5692,Man Utd,0,1,8,1,0,2023-05-07T18:00:00Z,0,1.19,0,32.4,4,0,1130,3.2,0.0,0.0,1,49,136588,455,0,True,28,90,0,0,West Ham,349,0.0,0.0,6822,35,Lukasz Fabianski,0.0,GK,3.2,1,0
160,Man Utd,0,0,6,1,0,2023-05-07T18:00:00Z,0,1.19,0,13.0,0,0,338,1.3,0.0,0.8,1,44,9098,456,0,True,25,90,0,0,West Ham,349,0.0,0.0,178,35,Angelo Ogbonna,0.0,DEF,1.4,1,0
-7078,Man Utd,0,0,6,1,0,2023-05-07T18:00:00Z,0,1.19,0,10.6,0,0,2068,3.5,0.01,15.7,1,47,178596,457,0,True,25,90,0,0,West Ham,349,0.0,0.01,9146,35,Aaron Cresswell,0.0,DEF,2.6,1,0
-18114,Man Utd,0,0,2,1,0,2023-05-07T18:00:00Z,0,1.05,0,0.0,0,0,3844,4.0,0.0,13.0,1,70,211592,458,0,True,-3,90,0,0,West Ham,349,0.7,0.7,21958,35,Michail Antonio,23.0,FWD,3.6,1,0
-57,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,53,0.0,0.0,0.0,0,50,13364,460,0,True,0,0,0,0,West Ham,349,0.0,0.0,110,35,Manuel Lanzini,0.0,MID,0.0,1,0
-33151,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,938,0.0,0.0,0.0,0,44,175577,461,0,True,0,0,0,0,West Ham,349,0.0,0.0,34089,35,Kurt Zouma,0.0,DEF,0.0,1,0
-2,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,722,462,0,True,0,0,0,0,West Ham,349,0.0,0.0,2,35,Arthur Masuaku,0.0,DEF,0.0,1,0
-14940,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,5406,0.0,0.0,0.0,0,40,137507,463,0,True,0,0,0,0,West Ham,349,0.0,0.0,20346,35,Vladimir Coufal,0.0,DEF,0.0,1,0
-12211,Man Utd,0,3,11,1,0,2023-05-07T18:00:00Z,0,0.8,0,53.4,0,0,1179,4.2,0.37,42.3,1,55,119098,464,1,True,35,86,0,0,West Ham,349,0.14,0.51,13390,35,Saïd Benrahma,38.0,MID,13.4,1,0
-42599,Man Utd,0,0,3,1,0,2023-05-07T18:00:00Z,0,1.19,0,16.8,0,0,5355,3.7,0.01,10.9,1,80,372028,465,0,True,10,90,0,0,West Ham,349,0.19,0.2,47954,35,Jarrod Bowen,25.0,MID,5.3,1,0
-1,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,50,1065,466,0,True,0,0,0,0,West Ham,349,0.0,0.0,1,35,Nikola Vlasic,0.0,MID,0.0,1,0
-10740,Man Utd,0,0,3,1,0,2023-05-07T18:00:00Z,0,1.19,0,15.8,0,0,2665,2.2,0.02,7.7,1,47,356819,467,0,True,18,90,0,0,West Ham,349,0.02,0.04,13405,35,Declan Rice,10.0,MID,3.4,1,0
691,Man Utd,0,0,3,1,0,2023-05-07T18:00:00Z,0,1.19,0,9.8,0,0,2195,3.5,0.02,4.8,1,50,68041,468,0,True,8,90,0,0,West Ham,349,0.11,0.13,1504,35,Tomas Soucek,23.0,MID,3.8,1,0
-136,Man Utd,0,0,1,0,0,2023-05-07T18:00:00Z,0,0.39,0,2.0,0,0,130,1.8,0.0,0.0,0,49,39370,469,0,True,4,3,0,0,West Ham,349,0.0,0.0,266,35,Pablo Fornals,0.0,MID,0.2,1,0
-31,Man Utd,0,0,1,0,0,2023-05-07T18:00:00Z,0,0.15,0,0.0,0,0,75,0.2,0.0,0.1,0,44,7448,471,0,True,3,1,0,0,West Ham,349,0.0,0.0,106,35,Ben Johnson,0.0,DEF,0.0,1,0
-4718,Man Utd,0,2,8,1,0,2023-05-07T18:00:00Z,0,1.19,0,24.2,0,0,2201,2.5,0.02,10.6,1,48,43873,472,0,True,29,90,0,0,West Ham,349,0.07,0.09,6919,35,Nayef Aguerd,16.0,DEF,5.1,1,0
-607,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,314,0.0,0.0,0.0,0,43,102671,473,0,True,0,0,0,0,West Ham,349,0.0,0.0,921,35,Alphonse Areola,0.0,GK,0.0,1,0
-84,Man Utd,0,0,1,0,0,2023-05-07T18:00:00Z,0,0.15,0,2.2,0,0,280,0.7,0.0,0.3,0,42,32418,509,0,True,2,1,0,0,West Ham,349,0.0,0.0,364,35,Flynn Downes,0.0,MID,0.3,1,0
-291,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,123,0.0,0.0,0.0,0,66,68778,529,0,True,0,0,0,0,West Ham,349,0.0,0.0,414,35,Gianluca Scamacca,0.0,FWD,0.0,1,0
-912,Man Utd,0,0,1,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,3115,0.3,0.0,0.0,0,40,154006,545,0,True,3,1,0,0,West Ham,349,0.0,0.0,4027,35,Emerson,0.0,DEF,0.0,1,0
-38,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,44,10071,556,0,True,0,0,0,0,West Ham,349,0.0,0.0,38,35,Conor Coventry,0.0,MID,0.0,1,0
-7,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,44,3026,572,0,True,0,0,0,0,West Ham,349,0.0,0.0,7,35,Armstrong Oko-Flex,0.0,MID,0.0,1,0
-84,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,107,0.7,0.0,0.0,0,59,6404,575,0,True,0,0,0,0,West Ham,349,0.0,0.0,191,35,Maxwel Cornet,0.0,MID,0.0,1,0
-914,Man Utd,0,0,6,1,0,2023-05-07T18:00:00Z,0,1.19,0,17.2,0,0,404,2.0,0.05,15.1,1,43,24319,588,0,True,21,90,0,0,West Ham,349,0.0,0.05,1318,35,Thilo Kehrer,0.0,DEF,3.2,1,0
-6999,Man Utd,0,0,3,1,0,2023-05-07T18:00:00Z,0,1.05,0,11.8,0,0,4728,4.7,0.09,39.8,1,59,94895,603,0,True,16,90,0,0,West Ham,349,0.09,0.18,11727,35,Lucas Paquetá,7.0,MID,5.9,1,0
-229,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,438,0.0,0.0,0.0,0,45,6277,669,0,True,0,0,0,0,West Ham,349,0.0,0.0,667,35,Divin Mubama,0.0,FWD,0.0,1,0
-8,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,71,0.0,0.0,0.0,0,40,1292,739,0,True,0,0,0,0,West Ham,349,0.0,0.0,79,35,Joseph Anang,0.0,GK,0.0,1,0
-52,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,119,0.0,0.0,0.0,0,39,2658,740,0,True,0,0,0,0,West Ham,349,0.0,0.0,171,35,Krisztián Hegyi,0.0,GK,0.0,1,0
54,Man Utd,0,0,0,0,0,2023-05-07T18:00:00Z,0,0.0,0,0.0,0,0,209,0.0,0.0,0.0,0,40,2562,746,0,True,0,0,0,0,West Ham,349,0.0,0.0,155,35,Kaelan Casey,0.0,DEF,0.0,1,0
-875,Aston Villa,0,1,7,1,0,2023-05-06T14:00:00Z,0,1.57,0,18.4,0,0,8284,4.2,0.0,0.2,1,48,98261,459,0,True,24,90,0,0,Wolves,350,0.0,0.0,9159,35,Craig Dawson,2.0,DEF,2.1,1,0
-856,Aston Villa,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,312,0.0,0.0,0.0,0,65,34666,476,0,True,0,0,0,0,Wolves,350,0.0,0.0,1168,35,Raúl Jiménez,0.0,FWD,0.0,1,0
-186,Aston Villa,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,103,0.0,0.0,0.0,0,43,34287,477,0,True,0,0,0,0,Wolves,350,0.0,0.0,289,35,Jonny,0.0,DEF,0.0,1,0
-15261,Aston Villa,0,2,9,1,0,2023-05-06T14:00:00Z,0,1.57,0,22.0,3,0,6762,4.8,0.0,0.0,1,50,616478,478,0,True,25,90,0,0,Wolves,350,0.0,0.0,22023,35,José Sá,0.0,GK,2.2,1,0
-942,Aston Villa,0,0,6,1,0,2023-05-06T14:00:00Z,0,1.57,0,25.0,0,1,4853,4.4,0.04,15.3,1,52,176837,480,0,True,17,90,0,0,Wolves,350,0.0,0.04,5795,35,Rúben Neves,0.0,MID,4.0,1,0
-146,Aston Villa,0,0,1,0,0,2023-05-06T14:00:00Z,0,0.61,0,0.0,0,0,351,2.4,0.0,0.3,0,57,17454,481,0,True,1,22,0,0,Wolves,350,0.0,0.0,497,35,Hwang Hee-chan,0.0,MID,0.0,1,0
-18903,Aston Villa,0,0,5,1,0,2023-05-06T14:00:00Z,0,1.57,0,7.2,0,0,467,2.5,0.0,1.0,1,50,74903,482,0,True,20,90,0,1,Wolves,350,0.0,0.0,19370,35,Nélson Semedo,0.0,DEF,0.8,1,0
-883,Aston Villa,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,402,0.4,0.0,0.0,0,52,75689,483,0,True,0,0,0,0,Wolves,350,0.0,0.0,1285,35,Daniel Podence,0.0,MID,0.0,1,0
-10996,Aston Villa,0,1,7,1,0,2023-05-06T14:00:00Z,0,1.57,0,18.6,0,0,10872,3.8,0.0,0.4,1,43,373136,484,0,True,24,90,0,0,Wolves,350,0.0,0.0,21868,35,Max Kilman,0.0,DEF,1.9,1,0
-53,Aston Villa,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,44,18525,485,0,True,0,0,0,0,Wolves,350,0.0,0.0,53,35,Luke Cundle,0.0,MID,0.0,1,0
-43,Aston Villa,0,0,3,1,0,2023-05-06T14:00:00Z,0,1.53,0,5.8,0,0,431,2.2,0.17,24.8,1,49,184586,486,0,True,8,83,0,0,Wolves,350,0.0,0.17,474,35,Pedro Neto,0.0,MID,3.1,1,0
-889,Aston Villa,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,734,0.0,0.0,0.0,0,41,84408,487,0,True,0,0,0,0,Wolves,350,0.0,0.0,1623,35,Rayan Aït-Nouri,0.0,DEF,0.0,1,0
0,Aston Villa,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,55,1774,488,0,True,0,0,0,0,Wolves,350,0.0,0.0,0,35,Fabio Silva,0.0,FWD,0.0,1,0
16610,Aston Villa,0,3,14,1,0,2023-05-06T14:00:00Z,0,1.57,0,48.6,0,0,26761,4.0,0.0,0.9,1,38,288650,489,1,True,30,90,0,1,Wolves,350,0.11,0.11,10151,35,Toti,19.0,DEF,6.9,1,0
17,Aston Villa,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,55,0.0,0.0,0.0,0,50,509,490,0,True,0,0,0,0,Wolves,350,0.0,0.0,38,35,Chiquinho,0.0,MID,0.0,1,0
