name,transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,threat,position,ict_index,team_h_score,penalties_saved,web_name
Gianluca Scamacca,-1194,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,67,0.0,0.0,0.0,0,66,70884,529,0,False,0,0,0,0,West Ham,293,0.0,0.0,1261,30,0.0,FWD,0.0,0,0,Scamacca
Emerson Palmieri dos Santos,5866,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,9618,1.7,0.0,0.0,0,40,169606,545,0,False,0,0,0,0,West Ham,293,0.0,0.0,3752,30,0.0,DEF,0.0,0,0,Emerson
Conor Coventry,-40,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,44,10241,556,0,False,0,0,0,0,West Ham,293,0.0,0.0,40,30,0.0,MID,0.0,0,0,Coventry
Armstrong Oko-Flex,-9,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,44,3053,572,0,False,0,0,0,0,West Ham,293,0.0,0.0,9,30,0.0,MID,0.0,0,0,Oko-Flex
Maxwel Cornet,61,Fulham,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.0,1,7.0,0,0,149,0.7,0.06,10.3,0,59,5877,575,0,False,3,1,0,0,West Ham,293,0.48,0.54,88,30,19.0,MID,3.6,0,0,Cornet
Thilo Kehrer,3219,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,3985,4.0,0.0,0.0,0,43,23653,588,0,False,0,0,0,0,West Ham,293,0.0,0.0,766,30,0.0,DEF,0.0,0,0,Kehrer
Lucas Tolentino Coelho de Lima,193,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,1803,1.7,0.0,0.0,0,59,62245,603,0,False,0,0,0,0,West Ham,293,0.0,0.0,1610,30,0.0,MID,0.0,0,0,Paquetá
Divin Mubama,-57,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,341,0.0,0.0,0.0,0,45,4975,669,0,False,0,0,0,0,West Ham,293,0.0,0.0,398,30,0.0,FWD,0.0,0,0,Mubama
Joseph Anang,46,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,94,0.0,0.0,0.0,0,40,933,739,0,False,0,0,0,0,West Ham,293,0.0,0.0,48,30,0.0,GK,0.0,0,0,Anang
Krisztián Hegyi,165,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,261,0.0,0.0,0.0,0,39,2271,740,0,False,0,0,0,0,West Ham,293,0.0,0.0,96,30,0.0,GK,0.0,0,0,Hegyi
Kaelan Casey,109,Fulham,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,1,0.0,0,0,182,0.0,0.0,0.0,0,40,1674,746,0,False,0,0,0,0,West Ham,293,0.0,0.0,73,30,0.0,DEF,0.0,0,0,Casey
Craig Dawson,-6440,Chelsea,0,0,6,1,0,2023-04-08T14:00:00Z,0,1.05,0,21.4,0,0,581,2.7,0.0,0.1,1,48,82902,459,0,True,24,90,0,0,Wolves,300,0.05,0.05,7021,30,4.0,DEF,2.6,1,0,Dawson
Raúl Jiménez,-2988,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,425,0.7,0.0,0.0,0,67,39067,476,0,True,0,0,0,0,Wolves,300,0.0,0.0,3413,30,0.0,FWD,0.0,1,0,Jiménez
Jonathan Castro Otto,-659,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,45,0.0,0.0,0.0,0,43,35290,477,0,True,0,0,0,0,Wolves,300,0.0,0.0,704,30,0.0,DEF,0.0,1,0,Jonny
José Malheiro de Sá,-5687,Chelsea,0,0,6,1,0,2023-04-08T14:00:00Z,0,1.05,0,8.0,1,0,4531,4.0,0.0,0.0,1,50,605285,478,0,True,23,90,0,0,Wolves,300,0.0,0.0,10218,30,0.0,GK,0.8,1,0,Sá
Rúben da Silva Neves,-33635,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,136,0.0,0.0,0.0,0,53,194250,480,0,True,0,0,0,0,Wolves,300,0.0,0.0,33771,30,0.0,MID,0.0,1,0,Neves
Hwang Hee-chan,-200,Chelsea,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.5,0,4.4,0,0,80,0.3,0.0,3.8,0,57,16117,481,0,True,0,27,0,0,Wolves,300,0.0,0.0,280,30,4.0,MID,1.2,1,0,Hwang
Nélson Cabral Semedo,-2481,Chelsea,0,3,9,1,0,2023-04-08T14:00:00Z,0,1.05,0,18.4,0,0,763,3.0,0.03,12.3,1,50,60106,482,0,True,30,90,0,0,Wolves,300,0.0,0.03,3244,30,0.0,DEF,3.1,1,0,Semedo
Daniel Castelo Podence,125,Chelsea,0,0,3,1,0,2023-04-08T14:00:00Z,0,0.55,0,7.4,0,0,1100,4.3,0.13,32.3,1,52,78304,483,0,True,8,63,0,0,Wolves,300,0.0,0.13,975,30,2.0,MID,4.2,1,0,Podence
Max Kilman,-14859,Chelsea,0,1,7,1,0,2023-04-08T14:00:00Z,0,1.05,0,30.6,0,0,3239,3.0,0.0,0.5,1,43,345429,484,0,True,27,90,0,0,Wolves,300,0.0,0.0,18098,30,0.0,DEF,3.1,1,0,Kilman
Luke Cundle,-68,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,44,18740,485,0,True,0,0,0,0,Wolves,300,0.0,0.0,68,30,0.0,MID,0.0,1,0,Cundle
Pedro Lomba Neto,-174,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,212,1.7,0.0,0.0,0,49,184955,486,0,True,0,0,0,0,Wolves,300,0.0,0.0,386,30,0.0,MID,0.0,1,0,Neto
Rayan Aït-Nouri,-2120,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,391,0.0,0.0,0.0,0,42,90699,487,0,True,0,0,0,0,Wolves,300,0.0,0.0,2511,30,0.0,DEF,0.0,1,0,Aït-Nouri
Fabio Silva,-2,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,55,1775,488,0,True,0,0,0,0,Wolves,300,0.0,0.0,2,30,0.0,FWD,0.0,1,0,Fabio Silva
Toti António Gomes,1927,Chelsea,0,0,6,1,0,2023-04-08T14:00:00Z,0,1.05,0,23.8,0,0,4255,2.3,0.0,1.1,1,38,158668,489,0,True,25,90,0,0,Wolves,300,0.04,0.04,2328,30,17.0,DEF,4.2,1,0,Toti
Francisco Jorge Tomás Oliveira,-3,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,18,0.0,0.0,0.0,0,50,436,490,0,True,0,0,0,0,Wolves,300,0.0,0.0,21,30,0.0,MID,0.0,1,0,Chiquinho
Adama Traoré Diarra,-720,Chelsea,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.19,0,0.4,0,0,409,1.3,0.0,0.6,0,54,30300,491,0,True,2,16,0,0,Wolves,300,0.0,0.0,1129,30,0.0,MID,0.1,1,0,Adama
Matija Šarkić,-1823,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,39,177251,492,0,True,0,0,0,0,Wolves,300,0.0,0.0,1823,30,0.0,GK,0.0,1,0,Šarkić
Yerson Mosquera Valdelamar,-888,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,39,100989,494,0,True,0,0,0,0,Wolves,300,0.0,0.0,888,30,0.0,DEF,0.0,1,0,Mosquera
João Filipe Iria Santos Moutinho,-230,Chelsea,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.5,0,3.6,0,0,342,0.7,0.0,1.3,0,46,38361,503,0,True,3,26,0,0,Wolves,300,0.0,0.0,572,30,0.0,MID,0.5,1,0,Moutinho
Nathan Collins,-652,Chelsea,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,100,0.3,0.0,0.0,0,43,59908,516,0,True,3,1,0,0,Wolves,300,0.0,0.0,752,30,0.0,DEF,0.0,1,0,Collins
Jackson Smith,-722,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,39,86400,557,0,True,0,0,0,0,Wolves,300,0.0,0.0,722,30,0.0,GK,0.0,1,0,Smith
Hugo Bueno López,5058,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,12195,0.3,0.0,0.0,0,38,317283,558,0,True,0,0,0,0,Wolves,300,0.0,0.0,7137,30,0.0,DEF,0.0,1,0,Bueno
Joseph Hodge,-13,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,18,0.0,0.0,0.0,0,43,4696,566,0,True,0,0,0,0,Wolves,300,0.0,0.0,31,30,0.0,MID,0.0,1,0,Hodge
Connor Ronan,-40,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,44,12718,567,0,True,0,0,0,0,Wolves,300,0.0,0.0,40,30,0.0,MID,0.0,1,0,Ronan
Chem Campbell,-122,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,44,32803,568,0,True,0,0,0,0,Wolves,300,0.0,0.0,122,30,0.0,MID,0.0,1,0,Campbell
Gonçalo Manuel Ganchinho Guedes,-72,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,58,19097,579,0,True,0,0,0,0,Wolves,300,0.0,0.0,72,30,0.0,MID,0.0,1,0,Guedes
Matheus Luiz Nunes,-282,Chelsea,0,2,10,1,0,2023-04-08T14:00:00Z,0,1.05,0,47.6,0,0,73,3.0,0.03,16.0,1,48,14145,589,1,True,28,90,0,0,Wolves,300,0.04,0.07,355,30,19.0,MID,8.3,1,0,Matheus
Sasa Kalajdzic,-11,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,28,0.0,0.0,0.0,0,53,1285,608,0,True,0,0,0,0,Wolves,300,0.0,0.0,39,30,0.0,FWD,0.0,1,0,Kalajdžić
Diego Da Silva Costa,-236,Chelsea,0,0,2,1,0,2023-04-08T14:00:00Z,0,0.55,0,1.4,0,0,306,1.0,0.0,0.5,1,53,26006,625,0,True,-3,62,0,0,Wolves,300,0.25,0.25,542,30,19.0,FWD,2.1,1,0,Diego Costa
Boubacar Traoré,152,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,244,0.0,0.0,0.0,0,43,5143,629,0,True,0,0,0,0,Wolves,300,0.0,0.0,92,30,0.0,MID,0.0,1,0,Traoré
Nathan Fraser,-108,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,388,0.0,0.0,0.0,0,45,9443,657,0,True,0,0,0,0,Wolves,300,0.0,0.0,496,30,0.0,FWD,0.0,1,0,Fraser
Harvey Griffiths,33,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,84,0.0,0.0,0.0,0,44,1312,658,0,True,0,0,0,0,Wolves,300,0.0,0.0,51,30,0.0,MID,0.0,1,0,Griffiths
Dexter Lembikisa,-31,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,49,0.0,0.0,0.0,0,40,2679,664,0,True,0,0,0,0,Wolves,300,0.0,0.0,80,30,0.0,DEF,0.0,1,0,Lembikisa
Matheus Santos Carneiro Da Cunha,-1181,Chelsea,0,0,2,1,0,2023-04-08T14:00:00Z,0,0.86,0,1.2,0,0,803,4.0,0.01,0.9,1,53,13757,682,0,True,5,74,0,0,Wolves,300,0.11,0.12,1984,30,31.0,FWD,3.3,1,0,Cunha
Mario Lemina,-33,Chelsea,0,0,2,1,0,2023-04-08T14:00:00Z,0,0.86,0,9.8,0,0,62,1.7,0.01,1.7,1,45,828,698,0,True,1,73,0,1,Wolves,300,0.06,0.07,95,30,4.0,MID,1.6,1,0,Lemina
Pablo Sarabia,-2351,Chelsea,0,0,1,0,0,2023-04-08T14:00:00Z,0,0.19,0,1.6,0,0,161,0.7,0.0,0.0,0,53,10717,704,0,True,3,15,0,0,Wolves,300,0.0,0.0,2512,30,0.0,MID,0.2,1,0,Sarabia
Daniel Bentley,85,Chelsea,0,0,0,0,0,2023-04-08T14:00:00Z,0,0.0,0,0.0,0,0,160,0.0,0.0,0.0,0,40,1983,717,0,True,0,0,0,0,Wolves,300,0.0,0.0,75,30,0.0,GK,0.0,1,0,Bentley
João Victor Gomes da Silva,-211,Chelsea,0,0,2,1,0,2023-04-08T14:00:00Z,0,1.05,0,22.6,0,0,43,1.0,0.02,12.6,1,45,2193,721,0,True,6,90,0,1,Wolves,300,0.0,0.02,254,30,6.0,MID,4.1,1,0,João Gomes
