code,provisional_start_time,minutes,kickoff_time,finished,started,team_a_difficulty,finished_provisional,pulse_id,team_a_score,away_team,stats,team_h_difficulty,id,event,home_team,team_h_score
2293019,false,90,2023-01-21T15:00:00Z,true,true,3,true,75120,0,Everton,"[{identifier:goals_scored,a:[],h:[{value:2,element:465}]},{identifier:assists,a:[],h:[{value:1,element:458},{value:1,element:461}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:199}],h:[{value:1,element:603}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:2,element:182}],h:[{value:2,element:455}]},{identifier:bonus,a:[],h:[{value:3,element:465},{value:2,element:461},{value:1,element:456}]},{identifier:bps,a:[{value:16,element:611},{value:14,element:577},{value:13,element:199},{value:12,element:188},{value:12,element:475},{value:11,element:182},{value:10,element:186},{value:10,element:189},{value:9,element:190},{value:6,element:534},{value:3,element:178},{value:3,element:194},{value:1,element:191}],h:[{value:44,element:465},{value:36,element:461},{value:34,element:456},{value:28,element:472},{value:25,element:545},{value:23,element:455},{value:22,element:463},{value:21,element:458},{value:13,element:467},{value:11,element:603},{value:6,element:471},{value:5,element:30},{value:4,element:464},{value:4,element:468},{value:2,element:509}]}]",2,210,21,West Ham,2
2293012,false,90,2023-01-21T17:30:00Z,true,true,2,true,75113,0,Newcastle,"[{identifier:goals_scored,a:[],h:[]},{identifier:assists,a:[],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:357},{value:1,element:371}],h:[{value:1,element:163},{value:1,element:167},{value:1,element:171},{value:1,element:514}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:1,element:376}],h:[{value:7,element:152}]},{identifier:bonus,a:[{value:3,element:357}],h:[{value:2,element:152},{value:1,element:170}]},{identifier:bps,a:[{value:35,element:357},{value:27,element:358},{value:26,element:366},{value:25,element:377},{value:21,element:376},{value:14,element:370},{value:13,element:369},{value:8,element:371},{value:7,element:373},{value:6,element:374},{value:4,element:368},{value:3,element:365},{value:-2,element:594},{value:-4,element:356}],h:[{value:34,element:152},{value:30,element:170},{value:23,element:167},{value:21,element:530},{value:20,element:156},{value:11,element:169},{value:8,element:514},{value:7,element:161},{value:6,element:159},{value:6,element:160},{value:4,element:168},{value:3,element:157},{value:3,element:676},{value:2,element:166},{value:1,element:163}]}]",3,203,21,Crystal Palace,0
2293014,false,90,2023-01-22T14:00:00Z,true,true,2,true,75115,0,Brentford,"[{identifier:goals_scored,a:[],h:[]},{identifier:assists,a:[],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:80},{value:1,element:89}],h:[{value:1,element:225},{value:1,element:230}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:5,element:81}],h:[]},{identifier:bonus,a:[{value:3,element:81}],h:[{value:2,element:222},{value:1,element:691}]},{identifier:bps,a:[{value:37,element:81},{value:22,element:85},{value:22,element:92},{value:21,element:84},{value:19,element:90},{value:19,element:526},{value:14,element:79},{value:7,element:88},{value:3,element:83},{value:2,element:86},{value:2,element:95},{value:-1,element:89},{value:-5,element:80}],h:[{value:25,element:222},{value:24,element:691},{value:23,element:235},{value:21,element:238},{value:18,element:230},{value:15,element:245},{value:12,element:619},{value:11,element:506},{value:9,element:225},{value:5,element:233},{value:4,element:246},{value:3,element:237},{value:2,element:227},{value:2,element:508}]}]",3,205,21,Leeds,0
2293017,false,90,2023-01-22T14:00:00Z,true,true,5,true,75118,0,Wolves,"[{identifier:goals_scored,a:[],h:[{value:3,element:318}]},{identifier:assists,a:[],h:[{value:1,element:300},{value:1,element:301},{value:1,element:303}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:484},{value:1,element:698}],h:[{value:1,element:315}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:3,element:478}],h:[{value:1,element:307}]},{identifier:bonus,a:[],h:[{value:3,element:318},{value:2,element:302},{value:2,element:309}]},{identifier:bps,a:[{value:16,element:516},{value:12,element:478},{value:11,element:558},{value:11,element:589},{value:10,element:480},{value:10,element:482},{value:8,element:698},{value:6,element:484},{value:6,element:503},{value:5,element:476},{value:5,element:682},{value:4,element:481},{value:3,element:483},{value:3,element:487},{value:3,element:491},{value:2,element:704}],h:[{value:81,element:318},{value:27,element:302},{value:27,element:309},{value:26,element:301},{value:25,element:610},{value:24,element:307},{value:20,element:303},{value:17,element:300},{value:14,element:305},{value:10,element:308},{value:8,element:311},{value:8,element:315},{value:6,element:573},{value:4,element:316},{value:3,element:319}]}]",2,208,21,Man City,3
2293011,false,90,2023-01-22T16:30:00Z,true,true,4,true,75111,2,Man Utd,"[{identifier:goals_scored,a:[{value:1,element:335},{value:1,element:533}],h:[{value:2,element:11},{value:1,element:13}]},{identifier:assists,a:[{value:1,element:333}],h:[{value:1,element:3},{value:1,element:7},{value:1,element:14}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:332},{value:1,element:609}],h:[{value:1,element:10}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:2,element:327}],h:[{value:2,element:15}]},{identifier:bonus,a:[{value:1,element:533}],h:[{value:3,element:11},{value:2,element:13}]},{identifier:bps,a:[{value:27,element:533},{value:24,element:333},{value:20,element:335},{value:19,element:329},{value:15,element:338},{value:14,element:519},{value:12,element:327},{value:10,element:332},{value:9,element:341},{value:5,element:609},{value:2,element:569},{value:1,element:331},{value:1,element:701}],h:[{value:51,element:11},{value:30,element:13},{value:24,element:3},{value:24,element:14},{value:18,element:6},{value:18,element:7},{value:17,element:16},{value:15,element:26},{value:9,element:313},{value:8,element:15},{value:7,element:19},{value:5,element:111},{value:3,element:5},{value:3,element:10}]}]",3,201,21,Arsenal,3
2293013,false,90,2023-01-23T20:15:00Z,true,true,2,true,75114,1,Spurs,"[{identifier:goals_scored,a:[{value:1,element:427}],h:[]},{identifier:assists,a:[{value:1,element:428}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:428},{value:1,element:440},{value:1,element:443}],h:[{value:1,element:220}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:5,element:425}],h:[{value:2,element:2}]},{identifier:bonus,a:[{value:3,element:445},{value:2,element:425},{value:1,element:432}],h:[]},{identifier:bps,a:[{value:32,element:445},{value:30,element:425},{value:29,element:432},{value:26,element:430},{value:24,element:427},{value:21,element:448},{value:17,element:443},{value:16,element:433},{value:9,element:440},{value:9,element:446},{value:8,element:428},{value:3,element:444},{value:2,element:454}],h:[{value:18,element:215},{value:17,element:217},{value:17,element:470},{value:16,element:346},{value:14,element:201},{value:12,element:2},{value:9,element:614},{value:6,element:200},{value:5,element:211},{value:4,element:205},{value:4,element:562},{value:3,element:212},{value:3,element:618},{value:-2,element:210},{value:-4,element:220}]}]",3,204,21,Fulham,0
2293023,false,90,2023-02-03T20:00:00Z,true,true,4,true,75124,0,Fulham,"[{identifier:goals_scored,a:[],h:[]},{identifier:assists,a:[],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:205},{value:1,element:212},{value:1,element:220},{value:1,element:346}],h:[{value:1,element:148}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:2,element:2}],h:[{value:4,element:133}]},{identifier:bonus,a:[{value:2,element:201},{value:2,element:470}],h:[{value:3,element:133}]},{identifier:bps,a:[{value:28,element:201},{value:28,element:470},{value:27,element:2},{value:26,element:215},{value:22,element:217},{value:16,element:614},{value:9,element:211},{value:9,element:220},{value:5,element:562},{value:4,element:200},{value:4,element:212},{value:3,element:210},{value:3,element:613},{value:3,element:618}],h:[{value:35,element:133},{value:27,element:128},{value:26,element:689},{value:25,element:112},{value:22,element:724},{value:9,element:148},{value:9,element:708},{value:8,element:146},{value:6,element:142},{value:5,element:127},{value:3,element:304},{value:3,element:699},{value:2,element:135},{value:2,element:139},{value:2,element:684},{value:-9,element:145}]}]",2,214,22,Chelsea,0
2293024,false,90,2023-02-04T12:30:00Z,true,true,2,true,75125,0,Arsenal,"[{identifier:goals_scored,a:[],h:[{value:1,element:199}]},{identifier:assists,a:[],h:[{value:1,element:534}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:313}],h:[{value:1,element:110},{value:1,element:182},{value:1,element:194},{value:1,element:577}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:3,element:15}],h:[{value:2,element:182}]},{identifier:bonus,a:[],h:[{value:3,element:199},{value:2,element:178},{value:1,element:534}]},{identifier:bps,a:[{value:18,element:26},{value:17,element:13},{value:17,element:16},{value:14,element:7},{value:14,element:15},{value:12,element:10},{value:11,element:130},{value:10,element:3},{value:9,element:6},{value:9,element:11},{value:9,element:19},{value:9,element:313},{value:6,element:14},{value:3,element:111},{value:2,element:25}],h:[{value:37,element:199},{value:29,element:178},{value:27,element:534},{value:21,element:182},{value:19,element:475},{value:14,element:186},{value:14,element:194},{value:14,element:577},{value:6,element:185},{value:5,element:611},{value:-4,element:110},{value:-5,element:191}]}]",4,215,22,Everton,1
2293020,false,90,2023-02-04T15:00:00Z,true,true,2,true,75121,4,Leicester,"[{identifier:goals_scored,a:[{value:1,element:261},{value:1,element:262},{value:1,element:549},{value:1,element:715}],h:[{value:1,element:40}]},{identifier:assists,a:[{value:2,element:262},{value:2,element:264}],h:[{value:1,element:40},{value:1,element:42}]},{identifier:own_goals,a:[{value:1,element:727}],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:258},{value:1,element:259},{value:1,element:267}],h:[]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:3,element:254}],h:[{value:1,element:31}]},{identifier:bonus,a:[{value:3,element:262},{value:1,element:715}],h:[{value:2,element:40}]},{identifier:bps,a:[{value:45,element:262},{value:29,element:715},{value:28,element:264},{value:27,element:261},{value:21,element:259},{value:21,element:549},{value:21,element:612},{value:18,element:709},{value:16,element:266},{value:14,element:254},{value:12,element:258},{value:10,element:727},{value:4,element:270},{value:3,element:252},{value:1,element:255},{value:-1,element:267}],h:[{value:40,element:40},{value:18,element:46},{value:17,element:44},{value:16,element:42},{value:14,element:538},{value:11,element:39},{value:10,element:31},{value:9,element:53},{value:8,element:43},{value:5,element:47},{value:3,element:33},{value:3,element:479},{value:3,element:711},{value:1,element:45},{value:-1,element:694},{value:-3,element:29}]}]",3,211,22,Aston Villa,2
2293021,false,90,2023-02-04T15:00:00Z,true,true,3,true,75122,0,Southampton,"[{identifier:goals_scored,a:[],h:[{value:1,element:88},{value:1,element:95},{value:1,element:526}]},{identifier:assists,a:[],h:[{value:1,element:85},{value:1,element:89},{value:1,element:95}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:321},{value:1,element:420}],h:[{value:1,element:80}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[],h:[{value:5,element:81}]},{identifier:bonus,a:[],h:[{value:3,element:95},{value:2,element:85},{value:1,element:526}]},{identifier:bps,a:[{value:19,element:410},{value:14,element:624},{value:14,element:716},{value:12,element:417},{value:11,element:420},{value:10,element:407},{value:8,element:321},{value:8,element:422},{value:7,element:416},{value:6,element:693},{value:6,element:732},{value:5,element:406},{value:3,element:408},{value:3,element:411},{value:3,element:731},{value:1,element:400}],h:[{value:45,element:95},{value:38,element:85},{value:36,element:526},{value:32,element:81},{value:25,element:92},{value:20,element:88},{value:19,element:510},{value:16,element:89},{value:10,element:79},{value:10,element:83},{value:7,element:80},{value:4,element:580},{value:3,element:86},{value:3,element:595},{value:2,element:90},{value:1,element:688}]}]",2,212,22,Brentford,3
2293022,false,90,2023-02-04T15:00:00Z,true,true,3,true,75123,0,Bournemouth,"[{identifier:goals_scored,a:[],h:[{value:1,element:124}]},{identifier:assists,a:[],h:[{value:1,element:119}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:57}],h:[{value:1,element:106},{value:1,element:109},{value:1,element:120}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:5,element:574}],h:[{value:2,element:113}]},{identifier:bonus,a:[],h:[{value:3,element:124},{value:2,element:113},{value:1,element:106}]},{identifier:bps,a:[{value:20,element:574},{value:17,element:64},{value:16,element:723},{value:14,element:576},{value:13,element:70},{value:11,element:76},{value:8,element:71},{value:6,element:505},{value:5,element:718},{value:4,element:69},{value:4,element:714},{value:3,element:57},{value:3,element:75},{value:1,element:705}],h:[{value:33,element:124},{value:26,element:113},{value:25,element:106},{value:24,element:114},{value:23,element:586},{value:22,element:109},{value:16,element:104},{value:15,element:119},{value:7,element:107},{value:7,element:149},{value:3,element:108},{value:2,element:120},{value:2,element:125},{value:2,element:679},{value:-1,element:123},{value:-7,element:103}]}]",2,213,22,Brighton,1
2293025,false,90,2023-02-04T15:00:00Z,true,true,4,true,75126,1,Crystal Palace,"[{identifier:goals_scored,a:[{value:1,element:161}],h:[{value:1,element:333},{value:1,element:335}]},{identifier:assists,a:[{value:1,element:514}],h:[{value:1,element:332},{value:1,element:335}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:161},{value:1,element:170}],h:[{value:1,element:609}]},{identifier:red_cards,a:[],h:[{value:1,element:593}]},{identifier:saves,a:[{value:3,element:152}],h:[{value:2,element:327}]},{identifier:bonus,a:[{value:1,element:514}],h:[{value:3,element:333},{value:2,element:335}]},{identifier:bps,a:[{value:29,element:514},{value:22,element:161},{value:16,element:167},{value:13,element:152},{value:12,element:530},{value:11,element:18},{value:11,element:157},{value:9,element:171},{value:5,element:159},{value:5,element:166},{value:4,element:170},{value:3,element:163},{value:2,element:168},{value:2,element:725}],h:[{value:35,element:333},{value:30,element:335},{value:20,element:332},{value:17,element:341},{value:15,element:329},{value:15,element:533},{value:13,element:327},{value:12,element:331},{value:8,element:609},{value:5,element:701},{value:3,element:330},{value:3,element:337},{value:3,element:569},{value:2,element:728}]}]",2,216,22,Man Utd,2
