name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,web_name
Erik Pieters,DEF,Burnley,11.0,0,0,20,1,5.8,100,164,0,0,4.5,12.4,2022-02-05T18:00:00Z,90,0,0,0,0,23,0,7729,0,0,27.0,6,-132,79,211,42,True,0,Watford,Pieters
Juan Camilo Hernández Suárez,FWD,Watford,2.0,0,0,-2,0,2.2,472,230,2,0,5.8,1.8,2022-01-21T20:00:00Z,31,0,0,0,0,23,0,129844,3,0,54.0,1,-5663,4107,9770,50,True,0,Norwich,Cucho
Juan Camilo Hernández Suárez,FWD,Watford,2.0,0,0,4,0,10.0,472,164,0,0,2.2,2.0,2022-02-05T18:00:00Z,7,0,0,0,0,23,0,129844,0,0,10.0,1,-5663,4107,9770,50,False,0,Burnley,Cucho
Bernd Leno,GK,Arsenal,0.5,0,0,0,0,0.0,1,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,75890,0,0,0.0,0,-525,337,862,45,True,0,Burnley,Leno
Kai Havertz,MID,Chelsea,0.8,0,0,0,0,0.0,141,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,282334,0,2,0.0,0,-7989,2280,10269,78,True,0,Spurs,Havertz
Daniel N'Lundulu,FWD,Southampton,0.0,0,0,0,0,0.0,344,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,1167,1,1,0.0,0,-11,0,11,45,True,0,Man City,Nlundulu
Martin Ødegaard,MID,Arsenal,4.0,0,0,14,1,50.9,558,221,0,0,10.3,24.8,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,378185,0,0,27.0,3,-38414,18901,57315,56,True,0,Burnley,Ødegaard
Leon Bailey,MID,Aston Villa,0.0,0,0,0,0,0.0,492,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,35616,1,0,0.0,0,-498,37,535,63,False,0,Everton,Bailey
Michael Olise,MID,Crystal Palace,1.5,0,0,18,0,31.1,464,224,3,0,7.6,14.6,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,14173,3,1,30.0,2,-1644,1644,3288,54,True,0,Liverpool,Olise
Morgan Gibbs-White,MID,Wolves,0.0,0,0,0,0,0.0,440,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,10001,2,1,0.0,0,-112,0,112,45,False,0,Brentford,Gibbs-White
Jeff Hendrick,MID,Newcastle,-0.5,0,0,0,0,0.0,297,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,3825,1,0,0.0,0,-25,50,75,48,False,0,Leeds,Hendrick
Michael Keane,DEF,Everton,-1.0,0,0,0,0,0.0,169,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,284983,1,0,0.0,0,-34615,112549,147164,49,True,0,Aston Villa,Keane
Mason Greenwood,MID,Man Utd,5.3,0,0,14,1,5.1,289,228,0,0,5.1,7.8,2022-01-22T15:00:00Z,81,0,0,0,0,23,0,524997,0,1,38.0,3,5357,24063,18706,72,True,0,West Ham,Greenwood
João Virgínia,GK,Everton,0.0,0,0,0,0,0.0,181,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,78422,1,0,0.0,0,-1311,0,1311,40,True,0,Aston Villa,Virgínia
Adam Masina,DEF,Watford,0.0,0,0,0,0,0.0,390,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,5068,3,0,0.0,0,-117,18,135,43,True,0,Norwich,Masina
Adam Masina,DEF,Watford,0.0,0,0,0,0,0.0,390,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,5068,0,0,0.0,0,-117,18,135,43,False,0,Burnley,Masina
Ryan Sessegnon,DEF,Spurs,-0.5,0,0,2,0,1.0,368,223,2,0,0.8,3.2,2022-01-23T16:30:00Z,55,0,0,0,0,23,0,6276,0,2,4.0,0,-11,81,92,43,False,0,Chelsea,Sessegnon
Bryan Gil Salvatierra,MID,Spurs,0.0,0,0,2,0,0.0,487,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,1,0,0,0,0,23,0,5588,0,2,0.0,1,-59,69,128,57,False,0,Chelsea,Bryan
Daniel Amartey,DEF,Leicester,1.0,0,0,16,0,0.2,208,227,1,0,1.6,16.0,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,687536,1,1,0.0,2,-19352,13779,33131,38,True,0,Brighton,Amartey
Chem Campbell,MID,Wolves,0.0,0,0,0,0,0.0,548,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,22074,2,1,0.0,0,-231,51,282,45,False,0,Brentford,Campbell
César Azpilicueta,DEF,Chelsea,3.8,0,0,25,1,23.8,119,223,0,0,4.6,15.8,2022-01-23T16:30:00Z,90,0,0,0,0,23,0,306419,0,2,6.0,6,-1951,4381,6332,57,True,0,Spurs,Azpilicueta
Caoimhin Kelleher,GK,Liverpool,1.0,0,0,0,0,0.0,242,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,11551,3,1,0.0,0,-303,297,600,43,False,0,Crystal Palace,Kelleher
Dan Burn,DEF,Brighton,0.8,0,0,10,0,2.0,58,227,1,0,3.7,14.8,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,22166,1,1,20.0,1,-157,112943,113100,44,False,1,Leicester,Burn
Andrew Omobamidele,DEF,Norwich,0.0,0,0,0,0,0.0,331,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,239331,3,0,0.0,0,-9475,364,9839,39,False,0,Watford,Omobamidele
Phil Foden,MID,Man City,3.5,0,0,14,0,39.2,265,229,1,0,10.8,16.2,2022-01-22T17:30:00Z,90,0,0,0,0,23,0,709587,1,1,53.0,2,41508,90268,48760,80,False,0,Southampton,Foden
Thiago Alcántara do Nascimento,MID,Liverpool,0.0,0,0,0,0,0.0,225,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,39812,3,1,0.0,0,-1845,22,1867,53,False,0,Crystal Palace,Thiago
Kieran Dowell,MID,Norwich,0.3,0,0,0,0,0.0,323,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,2934,3,0,0.0,0,-10,57,67,51,False,0,Watford,Dowell
Ryan Bertrand,DEF,Leicester,0.0,0,0,0,0,0.0,473,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,26477,1,1,0.0,0,-715,16,731,46,True,0,Brighton,Bertrand
Lucas Digne,DEF,Aston Villa,6.0,1,3,34,1,31.9,168,225,0,0,7.3,39.2,2022-01-22T12:30:00Z,90,0,0,0,0,23,0,530465,1,0,2.0,12,97393,108665,11272,50,False,0,Everton,Digne
Nathan Young-Coombes,FWD,Brentford,0.0,0,0,0,0,0.0,640,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,23738,2,1,0.0,0,-1145,18404,19549,45,True,0,Wolves,Young-Coombes
Ben Woodburn,MID,Liverpool,0.0,0,0,0,0,0.0,553,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,1162,3,1,0.0,0,-11,0,11,45,False,0,Crystal Palace,Woodburn
Danny Ward,GK,Leicester,0.0,0,0,0,0,0.0,204,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,359497,1,1,0.0,0,-5306,564,5870,40,True,0,Brighton,Ward
Sead Kolasinac,DEF,Arsenal,0.0,0,0,0,0,0.0,11,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,6615,0,0,0.0,0,-68,9,77,42,True,0,Burnley,Kolasinac
Álvaro Fernández,GK,Brentford,0.8,0,0,0,0,0.0,556,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,82671,2,1,0.0,0,-4213,2589,6802,45,True,0,Wolves,Álvaro Fernández
Samuel Edozie,MID,Man City,1.0,0,0,0,0,0.0,508,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,1493,1,1,0.0,0,-9,7,16,48,False,0,Southampton,Edozie
Alex Oxlade-Chamberlain,MID,Liverpool,6.0,0,0,24,0,14.2,227,224,1,1,9.9,35.4,2022-01-23T14:00:00Z,59,0,0,0,0,23,0,15158,3,1,49.0,6,-589,639,1228,58,False,0,Crystal Palace,Chamberlain
Josh Benson,MID,Burnley,0.0,0,0,0,0,0.0,116,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,189,0,0,0.0,0,0,0,0,45,False,0,Arsenal,Benson
Josh Benson,MID,Burnley,0.0,0,0,0,0,0.0,116,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,189,0,0,0.0,0,0,0,0,45,True,0,Watford,Benson
Craig Dawson,DEF,West Ham,3.0,0,0,11,0,0.3,414,228,1,0,1.4,14.0,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,83419,0,1,0.0,2,-6782,1696,8478,49,False,0,Man Utd,Dawson
Kasper Schmeichel,GK,Leicester,2.5,0,0,15,0,0.0,200,227,1,0,2.8,27.8,2022-01-23T14:00:00Z,90,0,0,0,0,23,3,1144014,1,1,0.0,3,-4964,15153,20117,48,True,0,Brighton,Schmeichel
Ben White,DEF,Arsenal,9.0,0,2,26,1,18.2,67,221,0,0,4.6,18.2,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,1118211,0,0,10.0,8,13987,54311,40324,45,True,0,Burnley,White
Kaine Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,684,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,182,1,0,0.0,0,110,134,24,40,False,0,Everton,Hayden
Christos Tzolis,MID,Norwich,0.7,0,0,0,0,0.0,528,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,3561,3,0,0.0,0,-18,47,65,48,False,0,Watford,Tzolis
Thiago Emiliano da Silva,DEF,Chelsea,6.2,0,2,30,1,0.5,121,223,0,1,6.2,36.8,2022-01-23T16:30:00Z,90,0,0,0,0,23,0,433314,0,2,25.0,13,-311,12966,13277,56,True,1,Spurs,Thiago Silva
Daniel Castelo Podence,MID,Wolves,1.5,0,0,12,0,20.5,438,222,1,0,2.5,4.8,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,14697,2,1,0.0,2,677,2856,2179,55,False,0,Brentford,Podence
Halil Dervişoğlu,FWD,Brentford,0.0,0,0,0,0,0.0,95,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,1101,2,1,0.0,0,-4,0,4,54,True,0,Wolves,Dervişoğlu
Jadon Sancho,MID,Man Utd,0.1,0,0,0,0,0.0,485,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,183822,0,1,0.0,0,-16712,1671,18383,89,True,0,West Ham,Sancho
Kamil Conteh,MID,Watford,0.0,0,0,0,0,0.0,669,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,138,3,0,0.0,0,3,35,32,45,True,0,Norwich,Conteh
Kamil Conteh,MID,Watford,0.0,0,0,0,0,0.0,669,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,138,0,0,0.0,0,3,35,32,45,False,0,Burnley,Conteh
Kurt Zouma,DEF,West Ham,0.3,0,0,15,0,10.4,128,228,1,0,3.0,17.2,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,95441,0,1,2.0,2,-1793,190,1983,54,False,0,Man Utd,Zouma
Lukas Rupp,MID,Norwich,0.0,0,0,0,0,0.0,317,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,21527,3,0,0.0,0,-976,48,1024,44,False,0,Watford,Rupp
Aaron Cresswell,DEF,West Ham,4.7,0,0,7,0,1.3,411,228,1,0,1.0,8.4,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,598841,0,1,0.0,2,14953,23520,8567,53,False,0,Man Utd,Cresswell
Jordan Hugill,FWD,Norwich,0.0,0,0,0,0,0.0,322,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,804,3,0,0.0,0,-8,0,8,54,False,0,Watford,Hugill
Scott Carson,GK,Man City,1.0,0,0,0,0,0.0,593,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,153001,1,1,0.0,0,-11427,695,12122,39,False,0,Southampton,Carson
Nathan Broadhead,FWD,Everton,0.0,0,0,0,0,0.0,545,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,1504,1,0,0.0,0,-14,0,14,45,True,0,Aston Villa,Broadhead
Federico Fernández,DEF,Newcastle,0.0,0,0,0,0,0.0,465,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,9641,1,0,0.0,0,-109,90,199,43,False,0,Leeds,Fernández
Curtis Jones,MID,Liverpool,3.5,0,0,15,0,25.5,244,224,1,0,3.8,10.8,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,7380,3,1,2.0,2,336,671,335,50,False,0,Crystal Palace,Jones
Owen Beck,DEF,Liverpool,1.0,0,0,0,0,0.0,627,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,1045,3,1,0.0,0,-13,16607,16620,40,False,0,Crystal Palace,Beck
John Ruddy,GK,Wolves,0.0,0,0,0,0,0.0,452,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,15594,2,1,0.0,0,27,229,202,43,False,0,Brentford,Ruddy
Mohammed Salisu,DEF,Southampton,0.7,0,1,24,0,0.8,351,229,1,0,5.9,54.4,2022-01-22T17:30:00Z,90,0,0,0,0,23,0,15899,1,1,4.0,3,-382,197,579,45,True,0,Man City,Salisu
N'Golo Kanté,MID,Chelsea,3.2,0,0,5,0,1.4,130,223,0,0,0.7,5.2,2022-01-23T16:30:00Z,17,0,0,0,0,23,0,209571,0,2,0.0,1,6130,116312,110182,49,True,0,Spurs,Kanté
Josh Martin,MID,Norwich,0.0,0,0,0,0,0.0,330,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,26,3,0,0.0,0,0,0,0,50,False,0,Watford,Martin
Wilfred Ndidi,MID,Leicester,0.0,0,0,0,0,0.0,216,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,74867,1,1,0.0,0,-2173,22,2195,48,True,0,Brighton,Ndidi
Matt Ritchie,DEF,Newcastle,-0.4,0,0,0,0,0.0,292,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,16202,1,0,0.0,0,-592,173,765,49,False,0,Leeds,Ritchie
Nathan Redmond,MID,Southampton,2.7,1,0,11,0,11.0,336,229,0,0,2.8,17.2,2022-01-22T17:30:00Z,45,0,0,0,0,23,0,16138,1,1,0.0,4,-663,305,968,59,True,0,Man City,Redmond
Mathew Ryan,GK,Brighton,0.0,0,0,0,0,0.0,65,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,618,1,1,0.0,0,-2,0,2,45,False,0,Leicester,Ryan
Ryan Fredericks,DEF,West Ham,0.3,0,0,3,0,0.1,415,228,1,0,0.2,1.4,2022-01-22T15:00:00Z,20,0,0,0,0,23,0,8021,0,1,0.0,1,-9,88,97,44,False,0,Man Utd,Fredericks
